Date;Fitted_values
18/04/2008;-106.1223372
21/04/2008;-104.9208957
22/04/2008;-111.174957
23/04/2008;-112.0842414
24/04/2008;-103.8459141
25/04/2008;-92.84245838
28/04/2008;-91.47824115
29/04/2008;-99.68541655
30/04/2008;-109.30855
01/05/2008;-85.142386
02/05/2008;-79.16663584
05/05/2008;-87.72584946
06/05/2008;-78.56539126
07/05/2008;-101.7560944
08/05/2008;-96.60931537
09/05/2008;-100.8391841
12/05/2008;-87.34313686
13/05/2008;-88.43775785
14/05/2008;-82.41269816
15/05/2008;-67.32082286
16/05/2008;-62.77417972
19/05/2008;-60.28522354
20/05/2008;-69.32640397
21/05/2008;-91.3247013
22/05/2008;-87.69056626
23/05/2008;-106.0512896
27/05/2008;-99.65403899
28/05/2008;-95.59883221
29/05/2008;-89.56897466
30/05/2008;-88.20305508
02/06/2008;-102.6626591
03/06/2008;-112.0264437
04/06/2008;-108.705851
05/06/2008;-85.41960313
06/06/2008;-127.8810378
09/06/2008;-132.1513053
10/06/2008;-134.5703153
11/06/2008;-159.1947329
12/06/2008;-161.2560307
13/06/2008;-141.7174389
16/06/2008;-140.0182789
17/06/2008;-151.811299
18/06/2008;-166.8814356
19/06/2008;-161.1788135
20/06/2008;-182.6712468
23/06/2008;-180.1014099
24/06/2008;-185.6491928
25/06/2008;-179.193905
26/06/2008;-216.5311684
27/06/2008;-226.6067737
30/06/2008;-224.9077898
01/07/2008;-218.0149542
02/07/2008;-236.3335695
03/07/2008;-235.7847352
07/07/2008;-243.0519696
08/07/2008;-221.4827568
09/07/2008;-248.2865796
10/07/2008;-243.8682373
11/07/2008;-258.2831313
14/07/2008;-270.7461048
15/07/2008;-284.4257743
16/07/2008;-254.8604049
17/07/2008;-230.2986007
18/07/2008;-231.097775
21/07/2008;-232.2215486
22/07/2008;-213.6425356
23/07/2008;-202.1692939
24/07/2008;-231.4652238
25/07/2008;-232.5215476
28/07/2008;-254.7593303
29/07/2008;-228.5565136
30/07/2008;-206.1393004
31/07/2008;-219.3646467
01/08/2008;-227.0136069
04/08/2008;-235.930152
05/08/2008;-194.1106408
06/08/2008;-185.3951563
07/08/2008;-208.5324145
08/08/2008;-179.6467665
11/08/2008;-165.8480446
12/08/2008;-177.2915373
13/08/2008;-182.6011841
14/08/2008;-170.6890506
15/08/2008;-160.7274546
18/08/2008;-176.3530655
19/08/2008;-191.1388198
20/08/2008;-184.5794468
21/08/2008;-180.9282021
22/08/2008;-166.938293
25/08/2008;-191.5824994
26/08/2008;-188.4455158
27/08/2008;-177.81631
28/08/2008;-152.2142266
29/08/2008;-171.2968738
02/09/2008;-179.7111875
03/09/2008;-182.7835337
04/09/2008;-218.3471227
05/09/2008;-218.5387237
08/09/2008;-196.0292423
09/09/2008;-234.6904819
10/09/2008;-234.7817023
11/09/2008;-220.5003327
12/09/2008;-213.193247
15/09/2008;-269.9820041
16/09/2008;-254.3260783
17/09/2008;-303.9138522
18/09/2008;-260.3434117
19/09/2008;-207.3005484
22/09/2008;-246.7213588
23/09/2008;-272.0265773
24/09/2008;-275.9256902
25/09/2008;-248.2036644
26/09/2008;-235.5321102
29/09/2008;-340.1553856
30/09/2008;-291.2985298
01/10/2008;-287.9290863
02/10/2008;-331.6927773
03/10/2008;-357.098478
06/10/2008;-403.5616601
07/10/2008;-467.3528438
08/10/2008;-487.6652759
09/10/2008;-565.1537588
10/10/2008;-583.765262
13/10/2008;-486.7161352
14/10/2008;-473.1805674
15/10/2008;-561.5135774
16/10/2008;-536.4839517
17/10/2008;-531.73756
20/10/2008;-482.7674199
21/10/2008;-504.9860746
22/10/2008;-567.0939495
23/10/2008;-565.4066897
24/10/2008;-590.6112825
27/10/2008;-616.2598041
28/10/2008;-527.8406481
29/10/2008;-513.6614273
30/10/2008;-488.0980193
31/10/2008;-471.2817531
03/11/2008;-462.6474161
04/11/2008;-417.1000392
05/11/2008;-459.2913363
06/11/2008;-510.5705518
07/11/2008;-486.6161413
10/11/2008;-485.3301172
11/11/2008;-502.3088797
12/11/2008;-553.204445
13/11/2008;-499.1613723
14/11/2008;-524.2460383
17/11/2008;-549.3774209
18/11/2008;-544.0911113
19/11/2008;-589.410941
20/11/2008;-646.2723149
21/11/2008;-604.6840259
24/11/2008;-546.6647852
25/11/2008;-528.0550261
26/11/2008;-493.3910876
28/11/2008;-474.683272
01/12/2008;-546.290602
02/12/2008;-526.9393406
03/12/2008;-494.3658903
04/12/2008;-509.1254672
05/12/2008;-484.6836676
08/12/2008;-443.4983333
09/12/2008;-449.4555927
10/12/2008;-439.6172049
11/12/2008;-456.1209455
12/12/2008;-450.8664156
15/12/2008;-460.3531466
16/12/2008;-413.2523207
17/12/2008;-413.7178164
18/12/2008;-428.6184203
19/12/2008;-425.4181339
22/12/2008;-434.3568868
23/12/2008;-437.72116
24/12/2008;-430.118189
26/12/2008;-420.7722843
29/12/2008;-422.1288701
30/12/2008;-399.2831724
31/12/2008;-380.4879581
02/01/2009;-345.967562
05/01/2009;-340.7085388
06/01/2009;-327.6245972
07/01/2009;-349.5038722
08/01/2009;-353.6666554
09/01/2009;-371.7377443
12/01/2009;-391.6336893
13/01/2009;-391.2064489
14/01/2009;-417.7191576
15/01/2009;-423.8030893
16/01/2009;-416.1655415
20/01/2009;-457.2639489
21/01/2009;-431.2422026
22/01/2009;-437.5985941
23/01/2009;-427.9141858
26/01/2009;-421.6727281
27/01/2009;-403.6375194
28/01/2009;-372.2666342
29/01/2009;-395.4678838
30/01/2009;-416.0061894
02/02/2009;-417.9351529
03/02/2009;-398.8418515
04/02/2009;-399.182179
05/02/2009;-381.7229128
06/02/2009;-351.5028971
09/02/2009;-341.2422913
10/02/2009;-380.121623
11/02/2009;-378.4421342
12/02/2009;-374.0269437
13/02/2009;-379.0308395
17/02/2009;-417.5287993
18/02/2009;-421.3995358
19/02/2009;-426.8330291
20/02/2009;-431.2720212
23/02/2009;-464.1981113
24/02/2009;-438.1168016
25/02/2009;-437.3624606
26/02/2009;-446.332173
27/02/2009;-463.9088923
02/03/2009;-502.0709185
03/03/2009;-508.6863604
04/03/2009;-489.5431153
05/03/2009;-517.7074947
06/03/2009;-520.4295057
09/03/2009;-523.2437154
10/03/2009;-476.6649827
11/03/2009;-459.488363
12/03/2009;-428.8436168
13/03/2009;-415.7219319
16/03/2009;-410.9342674
17/03/2009;-383.066041
18/03/2009;-357.3297994
19/03/2009;-359.4248039
20/03/2009;-371.1136713
23/03/2009;-313.8822839
24/03/2009;-316.8540106
25/03/2009;-306.2167471
26/03/2009;-286.3251708
27/03/2009;-297.3164606
30/03/2009;-325.1684241
31/03/2009;-317.0596208
01/04/2009;-297.9960134
02/04/2009;-268.1843803
03/04/2009;-253.1719058
06/04/2009;-261.6916135
07/04/2009;-281.8195518
08/04/2009;-271.2894355
09/04/2009;-234.9239007
13/04/2009;-225.1550667
14/04/2009;-243.4568671
15/04/2009;-233.751145
16/04/2009;-216.4371495
17/04/2009;-209.832043
20/04/2009;-245.4962633
21/04/2009;-229.5894063
22/04/2009;-233.7156772
23/04/2009;-220.2000518
24/04/2009;-207.9476025
27/04/2009;-214.9093428
28/04/2009;-216.1506231
29/04/2009;-198.2406204
30/04/2009;-193.8138588
01/05/2009;-186.5474743
04/05/2009;-152.5971525
05/05/2009;-149.5898755
06/05/2009;-130.6520991
07/05/2009;-139.1519434
08/05/2009;-118.0158425
11/05/2009;-134.5798362
12/05/2009;-136.1794487
13/05/2009;-160.3013937
14/05/2009;-152.0690448
15/05/2009;-159.705186
18/05/2009;-131.4095506
19/05/2009;-134.0124173
20/05/2009;-138.7708523
21/05/2009;-153.2926733
22/05/2009;-155.2825367
26/05/2009;-130.3412789
27/05/2009;-146.4102766
28/05/2009;-134.0728319
29/05/2009;-120.2824098
01/06/2009;-95.97587792
02/06/2009;-89.57132844
03/06/2009;-99.87358207
04/06/2009;-90.60797171
05/06/2009;-87.36255932
08/06/2009;-90.52158005
09/06/2009;-88.45217785
10/06/2009;-90.50673665
11/06/2009;-86.06180438
12/06/2009;-83.04296832
15/06/2009;-104.1461475
16/06/2009;-116.4319874
17/06/2009;-117.7318511
18/06/2009;-108.4331848
19/06/2009;-103.4452456
22/06/2009;-133.0350297
23/06/2009;-134.4464454
24/06/2009;-127.9629449
25/06/2009;-105.9254966
26/06/2009;-103.8764031
29/06/2009;-94.07228309
30/06/2009;-98.78208188
01/07/2009;-98.68562988
02/07/2009;-125.3145388
06/07/2009;-124.4265405
07/07/2009;-141.3493737
08/07/2009;-144.2703663
09/07/2009;-143.8942289
10/07/2009;-146.8533451
13/07/2009;-125.3257188
14/07/2009;-120.7183226
15/07/2009;-91.80430734
16/07/2009;-77.88871702
17/07/2009;-76.94141243
20/07/2009;-62.06338582
21/07/2009;-59.20946444
22/07/2009;-59.16620761
23/07/2009;-36.15965425
24/07/2009;-31.65874505
27/07/2009;-26.88415705
28/07/2009;-27.94524663
29/07/2009;-29.76475858
30/07/2009;-16.87845782
31/07/2009;-13.72558836
03/08/2009;2.586355998
04/08/2009;6.242017116
05/08/2009;3.608633381
06/08/2009;-2.44874925
07/08/2009;10.52702771
10/08/2009;9.734477903
11/08/2009;-2.331567787
12/08/2009;8.977390952
13/08/2009;12.72396154
14/08/2009;4.657760466
17/08/2009;-20.3437612
18/08/2009;-12.77162673
19/08/2009;-4.633390059
20/08/2009;4.728551007
21/08/2009;23.84422615
24/08/2009;24.2247007
25/08/2009;23.87700251
26/08/2009;23.90461205
27/08/2009;28.74084233
28/08/2009;25.91572813
31/08/2009;19.84197
01/09/2009;-7.107576634
02/09/2009;-14.44514958
03/09/2009;-6.912291329
04/09/2009;5.290868367
08/09/2009;15.56819787
09/09/2009;24.86729536
10/09/2009;38.70110719
11/09/2009;39.6883805
14/09/2009;47.42281474
15/09/2009;51.91211906
16/09/2009;67.40021148
17/09/2009;65.21656197
18/09/2009;67.46901421
21/09/2009;63.56700749
22/09/2009;71.07115339
23/09/2009;61.94430271
24/09/2009;51.7744024
25/09/2009;39.11735866
28/09/2009;55.98998417
29/09/2009;56.34118851
30/09/2009;52.2843145
01/10/2009;23.69395733
02/10/2009;13.27874244
05/10/2009;27.20665281
06/10/2009;42.10442053
07/10/2009;42.54351491
08/10/2009;49.59876335
09/10/2009;57.79762372
12/10/2009;62.34215166
13/10/2009;62.69601318
14/10/2009;78.32175619
15/10/2009;83.38670791
16/10/2009;74.77726309
19/10/2009;81.59170137
20/10/2009;75.76081898
21/10/2009;66.15816757
22/10/2009;77.66715162
23/10/2009;65.87408356
26/10/2009;52.34582292
27/10/2009;46.86185155
28/10/2009;23.73058805
29/10/2009;44.1099837
30/10/2009;15.28783327
02/11/2009;18.54168899
03/11/2009;21.10125777
04/11/2009;23.98709763
05/11/2009;45.51628967
06/11/2009;45.30299806
09/11/2009;68.54894965
10/11/2009;71.73213961
11/11/2009;78.05901273
12/11/2009;67.76167109
13/11/2009;70.48727411
16/11/2009;86.11198979
17/11/2009;87.46518005
18/11/2009;83.24065301
19/11/2009;67.10026105
20/11/2009;63.25461669
23/11/2009;75.99002888
24/11/2009;79.28254116
25/11/2009;80.24265429
27/11/2009;59.18429696
30/11/2009;61.14349671
01/12/2009;72.28198013
02/12/2009;74.27705674
03/12/2009;65.17360623
04/12/2009;71.1100394
07/12/2009;69.90634049
08/12/2009;59.30090804
09/12/2009;61.97909087
10/12/2009;67.14712636
11/12/2009;70.7320812
14/12/2009;78.4349469
15/12/2009;72.30150392
16/12/2009;73.41188426
17/12/2009;61.21448091
18/12/2009;67.2732453
21/12/2009;74.34341097
22/12/2009;77.69478451
23/12/2009;81.03085738
24/12/2009;86.7681162
28/12/2009;89.03110714
29/12/2009;84.67132536
30/12/2009;83.39402835
31/12/2009;70.65337395
04/01/2010;83.66658777
05/01/2010;88.19560765
06/01/2010;90.31938351
07/01/2010;92.40461026
08/01/2010;98.50790704
11/01/2010;97.44138665
12/01/2010;85.3140768
13/01/2010;93.01933353
14/01/2010;93.89476973
15/01/2010;81.76896035
19/01/2010;94.79824031
20/01/2010;84.95852539
21/01/2010;63.11487586
22/01/2010;36.24780531
25/01/2010;38.51325937
26/01/2010;32.51246711
27/01/2010;35.62872827
28/01/2010;21.72585354
29/01/2010;9.077160766
01/02/2010;23.47966274
02/02/2010;40.50934862
03/02/2010;37.15584424
04/02/2010;-3.108067409
05/02/2010;-5.370592216
08/02/2010;-13.39990387
09/02/2010;-0.167295063
10/02/2010;-1.841276322
11/02/2010;5.068341753
12/02/2010;2.172679678
16/02/2010;20.66894847
17/02/2010;23.84986632
18/02/2010;31.64425047
19/02/2010;36.16001689
22/02/2010;33.92134245
23/02/2010;23.4104328
24/02/2010;29.2369992
25/02/2010;26.88326783
26/02/2010;27.93177255
01/03/2010;36.38421493
02/03/2010;40.54793164
03/03/2010;42.04187222
04/03/2010;47.88586796
05/03/2010;65.50536268
08/03/2010;68.56755866
09/03/2010;70.85661317
10/03/2010;74.60956711
11/03/2010;78.91411786
12/03/2010;79.2700337
15/03/2010;79.47023062
16/03/2010;88.47110512
17/03/2010;96.84550453
18/03/2010;98.15554835
19/03/2010;87.61622177
22/03/2010;91.15839732
23/03/2010;100.9237716
24/03/2010;94.86984479
25/03/2010;91.90201929
26/03/2010;88.86431063
29/03/2010;94.53145089
30/03/2010;93.40034827
31/03/2010;85.16430142
01/04/2010;92.2746216
05/04/2010;103.3085769
06/04/2010;104.30772
07/04/2010;99.83839392
08/04/2010;99.01070505
09/04/2010;105.8883582
12/04/2010;108.1823909
13/04/2010;106.0309744
14/04/2010;119.0883982
15/04/2010;121.7034011
16/04/2010;103.6581929
19/04/2010;107.283117
20/04/2010;118.1269475
21/04/2010;118.0563285
22/04/2010;118.2354925
23/04/2010;125.0291387
26/04/2010;120.3687951
27/04/2010;91.01434377
28/04/2010;95.26480073
29/04/2010;111.6491783
30/04/2010;94.07629144
03/05/2010;102.0838253
04/05/2010;72.13266468
05/05/2010;62.58189611
06/05/2010;22.94909048
07/05/2010;1.588084856
10/05/2010;44.41106055
11/05/2010;43.81893591
12/05/2010;57.58790982
13/05/2010;39.52608913
14/05/2010;16.44079171
17/05/2010;16.88115115
18/05/2010;-1.008136703
19/05/2010;-5.50533817
20/05/2010;-54.41958196
21/05/2010;-45.00086593
24/05/2010;-58.37037733
25/05/2010;-61.82942528
26/05/2010;-68.96233365
27/05/2010;-33.99782333
28/05/2010;-41.11711877
01/06/2010;-59.75231825
02/06/2010;-33.34578492
03/06/2010;-24.34779967
04/06/2010;-61.91459617
07/06/2010;-82.52419269
08/06/2010;-72.52823613
09/06/2010;-75.72828937
10/06/2010;-45.19181832
11/06/2010;-37.01029925
14/06/2010;-35.87187182
15/06/2010;-14.79097627
16/06/2010;-12.57175802
17/06/2010;-8.619530158
18/06/2010;-6.206291719
21/06/2010;-8.853893543
22/06/2010;-30.42555187
23/06/2010;-36.61978565
24/06/2010;-56.88066132
25/06/2010;-59.19697455
28/06/2010;-61.71459526
29/06/2010;-94.0761743
30/06/2010;-110.1950849
01/07/2010;-111.9996085
02/07/2010;-119.2209724
06/07/2010;-116.0144773
07/07/2010;-83.57000235
08/07/2010;-71.58122666
09/07/2010;-61.32358079
12/07/2010;-59.07881979
13/07/2010;-38.63637396
14/07/2010;-34.04397974
15/07/2010;-31.01029341
16/07/2010;-61.82496359
19/07/2010;-59.03432359
20/07/2010;-46.54574649
21/07/2010;-58.41567469
22/07/2010;-35.86739511
23/07/2010;-24.8893597
26/07/2010;-9.560185041
27/07/2010;-7.714871332
28/07/2010;-19.91853651
29/07/2010;-25.78388454
30/07/2010;-24.70585311
02/08/2010;0.361284962
03/08/2010;-1.736595119
04/08/2010;1.471447125
05/08/2010;-0.30477242
06/08/2010;-4.85508156
09/08/2010;-2.343256386
10/08/2010;-8.65347672
11/08/2010;-38.89418128
12/08/2010;-49.78115182
13/08/2010;-51.91174479
16/08/2010;-54.92145045
17/08/2010;-43.89959485
18/08/2010;-42.11090288
19/08/2010;-62.87778535
20/08/2010;-68.65617314
23/08/2010;-72.81172863
24/08/2010;-86.26104196
25/08/2010;-83.48723468
26/08/2010;-90.54546548
27/08/2010;-72.68418982
30/08/2010;-87.40396023
31/08/2010;-89.34541912
01/09/2010;-58.02110222
02/09/2010;-43.67842588
03/09/2010;-27.44131723
07/09/2010;-38.02221462
08/09/2010;-29.6558474
09/09/2010;-27.16959455
10/09/2010;-21.27829129
13/09/2010;-7.088036722
14/09/2010;-6.43924659
15/09/2010;-1.325870147
16/09/2010;-4.416344772
17/09/2010;-3.823193245
20/09/2010;12.57258156
21/09/2010;8.027392035
22/09/2010;2.320846682
23/09/2010;-5.744267117
24/09/2010;16.25410901
27/09/2010;15.68061108
28/09/2010;17.69978207
29/09/2010;13.00389418
30/09/2010;8.937113091
01/10/2010;11.57082524
04/10/2010;3.109224451
05/10/2010;26.1819608
06/10/2010;29.72782985
07/10/2010;29.21817539
08/10/2010;36.69602389
11/10/2010;38.15045002
12/10/2010;42.31241482
13/10/2010;49.79584187
14/10/2010;45.83401908
15/10/2010;47.52077012
18/10/2010;55.48935699
19/10/2010;38.41195657
20/10/2010;49.85797719
21/10/2010;47.85357217
22/10/2010;49.87075756
25/10/2010;52.81174002
26/10/2010;52.83826137
27/10/2010;50.20822321
28/10/2010;47.64708037
29/10/2010;46.13325069
01/11/2010;45.51931835
02/11/2010;50.86596811
03/11/2010;55.76612123
04/11/2010;81.23758994
05/11/2010;86.42481076
08/11/2010;87.55871875
09/11/2010;74.11878031
10/11/2010;76.9572572
11/11/2010;71.73373539
12/11/2010;54.05796832
15/11/2010;50.63761478
16/11/2010;30.22150724
17/11/2010;30.05251955
18/11/2010;48.34586847
19/11/2010;53.67437554
22/11/2010;52.02270545
23/11/2010;32.99710481
24/11/2010;47.72373036
26/11/2010;40.40607948
29/11/2010;37.75254371
30/11/2010;28.83923286
01/12/2010;54.43046012
02/12/2010;73.61834594
03/12/2010;73.50429136
06/12/2010;70.42578787
07/12/2010;71.67320021
08/12/2010;76.82639971
09/12/2010;82.59417108
10/12/2010;86.72302283
13/12/2010;86.17781874
14/12/2010;85.62520676
15/12/2010;75.2460997
16/12/2010;81.67801492
17/12/2010;84.62904722
20/12/2010;85.89477684
21/12/2010;96.19171386
22/12/2010;97.85385216
23/12/2010;94.26958778
27/12/2010;93.80080134
28/12/2010;92.23721476
29/12/2010;93.68162716
30/12/2010;91.69477155
31/12/2010;92.64999727
03/01/2011;107.1068123
04/01/2011;107.1143136
05/01/2011;113.3112338
06/01/2011;109.8370627
07/01/2011;105.5377018
10/01/2011;102.9163755
11/01/2011;106.7756483
12/01/2011;117.7565089
13/01/2011;116.4115916
14/01/2011;125.9213544
18/01/2011;123.0033467
19/01/2011;108.5590613
20/01/2011;105.7453325
21/01/2011;107.9301332
24/01/2011;115.8064272
25/01/2011;112.4434637
26/01/2011;116.0727448
27/01/2011;117.4224907
28/01/2011;90.46349368
31/01/2011;96.92576325
01/02/2011;120.263224
02/02/2011;116.9712431
03/02/2011;121.7574815
04/02/2011;121.5983141
07/02/2011;128.5639627
08/02/2011;133.9278371
09/02/2011;127.70881
10/02/2011;128.0301685
11/02/2011;134.9851197
14/02/2011;140.3936422
15/02/2011;136.3991964
16/02/2011;144.1809311
17/02/2011;148.6951533
18/02/2011;150.4309473
22/02/2011;120.8915694
23/02/2011;109.1549949
24/02/2011;105.8602538
25/02/2011;118.2689873
28/02/2011;126.3328949
01/03/2011;105.7972059
02/03/2011;99.86224355
03/03/2011;120.762514
04/03/2011;113.9711111
07/03/2011;101.189578
08/03/2011;110.7979099
09/03/2011;106.3985647
10/03/2011;80.03538296
11/03/2011;83.92293387
14/03/2011;72.71581968
15/03/2011;56.78914443
16/03/2011;30.35066424
17/03/2011;41.9184019
18/03/2011;51.72978197
21/03/2011;67.85276156
22/03/2011;62.17202993
23/03/2011;64.48011578
24/03/2011;74.56469682
25/03/2011;80.56220748
28/03/2011;77.43811572
29/03/2011;87.77208585
30/03/2011;98.24246002
31/03/2011;97.36498492
01/04/2011;103.4732466
04/04/2011;103.2456535
05/04/2011;102.0496427
06/04/2011;104.3854342
07/04/2011;101.940918
08/04/2011;95.10357193
11/04/2011;90.61791447
12/04/2011;80.63151757
13/04/2011;74.12368677
14/04/2011;71.79697396
15/04/2011;77.24748302
18/04/2011;62.64186421
19/04/2011;68.2611986
20/04/2011;82.47239374
21/04/2011;90.61707749
25/04/2011;87.09076246
26/04/2011;94.72709258
27/04/2011;104.1569524
28/04/2011;112.0082416
29/04/2011;113.154471
02/05/2011;113.6576193
03/05/2011;105.0156959
04/05/2011;93.03616373
05/05/2011;78.52648532
06/05/2011;78.96154829
09/05/2011;84.95130493
10/05/2011;95.88551569
11/05/2011;82.80509885
12/05/2011;87.92985333
13/05/2011;77.90895074
16/05/2011;68.69910048
17/05/2011;65.65580833
18/05/2011;75.50049982
19/05/2011;78.97161953
20/05/2011;68.05797198
23/05/2011;49.73518746
24/05/2011;47.22220387
25/05/2011;52.42965065
26/05/2011;52.4703134
27/05/2011;56.0737719
31/05/2011;70.89244922
01/06/2011;41.865087
02/06/2011;37.25415701
03/06/2011;19.65898663
06/06/2011;3.657231415
07/06/2011;-1.508512707
08/06/2011;-11.77387333
09/06/2011;-3.752963618
10/06/2011;-19.65957055
13/06/2011;-22.94381232
14/06/2011;-4.066082418
15/06/2011;-27.79619387
16/06/2011;-29.65425213
17/06/2011;-26.76488807
20/06/2011;-21.37668977
21/06/2011;-3.285240171
22/06/2011;-10.04468356
23/06/2011;-11.95294727
24/06/2011;-26.60462485
27/06/2011;-15.03986817
28/06/2011;3.33082929
29/06/2011;15.18386263
30/06/2011;28.0218038
01/07/2011;48.28346909
05/07/2011;49.23344679
06/07/2011;50.59964715
07/07/2011;65.49953897
08/07/2011;59.23911304
11/07/2011;28.83157513
12/07/2011;18.18817769
13/07/2011;22.00333759
14/07/2011;14.27794785
15/07/2011;20.06407919
18/07/2011;5.515454845
19/07/2011;25.02053817
20/07/2011;24.50628261
21/07/2011;39.00282371
22/07/2011;41.17408367
25/07/2011;36.18713221
26/07/2011;28.05424983
27/07/2011;3.302066863
28/07/2011;-6.78879408
29/07/2011;-18.01276554
01/08/2011;-25.22553372
02/08/2011;-62.39162301
03/08/2011;-60.60602437
04/08/2011;-120.521143
05/08/2011;-125.8263525
08/08/2011;-206.2084433
09/08/2011;-162.0113656
10/08/2011;-208.7015566
11/08/2011;-163.3453964
12/08/2011;-154.3098675
15/08/2011;-126.3337204
16/08/2011;-134.2236251
17/08/2011;-133.4969548
18/08/2011;-184.1178404
19/08/2011;-204.57598
22/08/2011;-210.8981832
23/08/2011;-172.6320983
24/08/2011;-151.7698422
25/08/2011;-167.3553827
26/08/2011;-151.1123157
29/08/2011;-117.3340352
30/08/2011;-108.5678058
31/08/2011;-102.6103067
01/09/2011;-119.6616731
02/09/2011;-150.1902219
06/09/2011;-159.1264852
07/09/2011;-127.9674947
08/09/2011;-132.3102842
09/09/2011;-168.307203
12/09/2011;-166.248124
13/09/2011;-153.8138043
14/09/2011;-136.832042
15/09/2011;-114.4857731
16/09/2011;-103.2207334
19/09/2011;-110.412709
20/09/2011;-109.8278207
21/09/2011;-144.082258
22/09/2011;-182.9654437
23/09/2011;-182.542251
26/09/2011;-156.3458889
27/09/2011;-140.9417581
28/09/2011;-164.0265787
29/09/2011;-157.9014806
30/09/2011;-182.6295474
03/10/2011;-214.2343805
04/10/2011;-198.413637
05/10/2011;-176.6750011
06/10/2011;-151.4176546
07/10/2011;-157.5324622
10/10/2011;-118.0034738
11/10/2011;-114.7564542
12/10/2011;-101.2646095
13/10/2011;-104.2622614
14/10/2011;-85.46284083
17/10/2011;-105.0550826
18/10/2011;-79.78205743
19/10/2011;-94.54598289
20/10/2011;-85.89464816
21/10/2011;-64.77723906
24/10/2011;-46.93295267
25/10/2011;-70.06710446
26/10/2011;-62.40544422
27/10/2011;-18.04511919
28/10/2011;-10.44841091
31/10/2011;-39.34329953
01/11/2011;-76.46421438
02/11/2011;-58.87629415
03/11/2011;-30.87618278
04/11/2011;-37.59278487
07/11/2011;-33.71882966
08/11/2011;-19.26880731
09/11/2011;-62.45394791
10/11/2011;-57.17037947
11/11/2011;-30.7446038
14/11/2011;-36.49991801
15/11/2011;-37.43274194
16/11/2011;-60.85137341
17/11/2011;-82.75819807
18/11/2011;-84.48917507
21/11/2011;-107.7717448
22/11/2011;-119.2921603
23/11/2011;-148.216713
25/11/2011;-155.8275616
28/11/2011;-126.5186623
29/11/2011;-119.0764871
30/11/2011;-64.64126612
01/12/2011;-62.93626333
02/12/2011;-58.0358794
05/12/2011;-47.3608493
06/12/2011;-44.54905539
07/12/2011;-40.43411597
08/12/2011;-69.32519317
09/12/2011;-51.97268783
12/12/2011;-67.53438647
13/12/2011;-76.69543165
14/12/2011;-90.03276448
15/12/2011;-87.1339568
16/12/2011;-81.72675567
19/12/2011;-96.98137866
20/12/2011;-64.61446636
21/12/2011;-58.95698774
22/12/2011;-45.94194296
23/12/2011;-34.21277439
27/12/2011;-30.83761091
28/12/2011;-43.25865299
29/12/2011;-36.32536827
30/12/2011;-41.41034437
03/01/2012;-21.21348823
04/01/2012;-18.19111542
05/01/2012;-13.82191807
06/01/2012;-20.30830658
09/01/2012;-17.86297432
10/01/2012;-7.115661537
11/01/2012;-9.610096281
12/01/2012;-6.436696785
13/01/2012;-11.67502195
17/01/2012;-9.476749453
18/01/2012;8.697706363
19/01/2012;13.7869608
20/01/2012;13.56588861
23/01/2012;13.62890205
24/01/2012;10.58472431
25/01/2012;21.17896359
26/01/2012;15.6457571
27/01/2012;15.52905248
30/01/2012;14.10042795
31/01/2012;13.61903023
01/02/2012;25.89776439
02/02/2012;27.12548309
03/02/2012;44.10287315
06/02/2012;44.18686199
07/02/2012;47.65000335
08/02/2012;49.82962374
09/02/2012;53.3532867
10/02/2012;46.57459663
13/02/2012;49.12985936
14/02/2012;46.64476474
15/02/2012;39.20368981
16/02/2012;53.50171199
17/02/2012;57.69027401
21/02/2012;55.22727074
22/02/2012;49.23766938
23/02/2012;52.66046755
24/02/2012;51.33254905
27/02/2012;53.12906892
28/02/2012;58.82343919
29/02/2012;50.32128913
01/03/2012;60.72490394
02/03/2012;53.51708239
05/03/2012;45.77168485
06/03/2012;23.11746795
07/03/2012;27.46046695
08/03/2012;40.14818086
09/03/2012;47.12152335
12/03/2012;49.8017732
13/03/2012;76.55072244
14/03/2012;78.03077817
15/03/2012;87.09749151
16/03/2012;87.65205848
19/03/2012;91.07258742
20/03/2012;86.20987898
21/03/2012;83.29857483
22/03/2012;71.55755537
23/03/2012;75.35741066
26/03/2012;96.8234406
27/03/2012;88.89265247
28/03/2012;78.98987032
29/03/2012;75.41499192
30/03/2012;80.92298081
02/04/2012;91.5566085
03/04/2012;82.31435851
04/04/2012;65.80529761
05/04/2012;61.04077465
09/04/2012;40.46368934
10/04/2012;14.70067434
11/04/2012;22.44279063
12/04/2012;39.49198578
13/04/2012;26.72722091
16/04/2012;20.05160573
17/04/2012;38.52790446
18/04/2012;35.58042323
19/04/2012;24.31579841
20/04/2012;22.87881617
23/04/2012;12.30934251
24/04/2012;18.97030077
25/04/2012;39.53639805
26/04/2012;51.01173754
27/04/2012;55.67574005
30/04/2012;48.80309431
01/05/2012;53.84540959
02/05/2012;50.30210134
03/05/2012;39.83909095
04/05/2012;14.98628911
07/05/2012;13.57372743
08/05/2012;9.254929693
09/05/2012;-6.291299085
10/05/2012;-6.693825985
11/05/2012;-11.27132293
14/05/2012;-26.20687268
15/05/2012;-36.42704203
16/05/2012;-47.33378459
17/05/2012;-68.4870781
18/05/2012;-82.43240516
21/05/2012;-67.34724246
22/05/2012;-63.90022921
23/05/2012;-60.25229349
24/05/2012;-61.09303585
25/05/2012;-59.76207438
